item_id,name,cuisine
C2hLJZTGPSWkNKLMUvMjxg,The Emergency Room Lounge,
2Dbg35sPSGmZGcbBVNa9dA,Kung Fu Thai & Chinese Restaurant,chinese
E-vpjU-T7ssWsswziJkJFA,El Taco Feliz,mexican
8Nsh8u0zHYegI6XT1L39Lg,McMullan's Irish Pub,irish
SrW86qZWfPe5za2e_30dWA,Los Compadres Meat Market,mexican
0yyEeK2heCFAwI8vqp-d9Q,Eliseevsky Restaurant,russian
ziMWTTne8l4UnQs2vXfjIA,Minuto's Italian Deli,delis
pwjg5ZKA8JOswwW_INw9OA,Ruth's Chris Steak House,steakhouses
XoWQlJPUTwxqF5QeN4w1vQ,Las Islitas,mexican
Tmc8WOf1an_X6qnCGxM02Q,Wendys,fast food
3UdZcZn_DGPtjk5GSZtLNg,Pasta Mia West,italian
Z9wRtVdBs88PeMKcjcx0vg,Pizza Hut,pizza
kHaELzfs_3m2MN71qTpkaA,Torino's Sports Pub & Restaurant,pizza
TrbhJJUIX7ed4I8ITSOq3A,La Mexicana Bakery & Deli,mexican
y61Tq9hErVKoT6w-qyRpwQ,Golden Dragon Chinese Cuisine,chinese
bk4_xLUNjNBs6-YclITSvg,Polaris Street Cafe,breakfast & brunch
sXEOGcIGsO2_zZXYxVadTw,Bonito Michoacan,mexican
f1kMxm5H0xGnUS41KYjmHQ,Subway,sandwiches
qy7DyCFqyTPDctp_H1n-Pw,Jackson's Bar & Grill,american (traditional)
5tYLVPc2PKnj6E62sY6QMg,Chang's Hong Kong Cuisine,chinese
bfxwldnm7izbQpz4gj3Cdg,Arby's,fast food
n7sSfNtNYYcDZVly7_CTWw,Thai Spice,thai
0IJWOuv6BT3HYo2V-SttcA,Verrazano Pizza,pizza
KFyB0ueHjAfN4oadjKsTEw,Metro Pizza,pizza
sfu3PoDKstOM0V8xmsgkKA,Port of Subs,sandwiches
4GQhbPvGU5r23YdVm8EmkQ,Ferraro's  Restaurant & Wine Bar,italian
i3ogCoQD4MY_sR73GCk-BA,Nora's Cuisine,italian
VRYTY0V7WZcP-yzv7bkllg,PT's,american (new)
2w3N8Dv0qr0mqwfV1_ARbQ,Kabob Palace,persian/iranian
fkVBloMEFJG2HTgeCxeNDg,Black Bear Diner,diners
ONilNf02-KECSkrFucP0ww,Port of Subs,sandwiches
-sV52FN-D-I808tyRPEvwg,Papa John's Pizza,pizza
EDcyBB-DthAXOQzMSVfGPA,McDonald's Restaurants,
aiUid8bYNV8XDiSk7EKOIw,Gaylord India Restaurant,indian
ruFluLdF40wuWG29uUt38Q,M & M Soul Food,soul food
HcqUVzS21ojjmPh5TZVr7A,Michael's Pub,american (traditional)
QOZV8_AQnmGEutiahG2VFw,Loose Caboose Flamingo,american (traditional)
oSO6ipffU5EZDj3nuMtzjQ,The Famous Burritos,mexican
FZ4NtNg5tJV10wVEcmvGKw,El Pollo Loco,mexican
TCX33pPlZzWKkqLG07wvUg,Viva Mercado's,mexican
6S8fuDZ2XDcsPibF3BNTsQ,Krung Thai Restaurant,thai
gYeNI6qp7GcgUa7poIY-Ag,Roberto's Taco Shop,mexican
W4nOms707NPHX62Sl_HKoA,Little Italy Pizza,pizza
0vtnR5YzOOoOwg7Ot9tXVg,Baja Fresh Mexican Grill,mexican
4ZZab5hinFzHtj3sE8vQWg,Sushi Factory,japanese
k-hE27MVMEBWdMsto1DeUA,Koji Restaurant,chinese
EMuUOIrtNJsPmNc8uudyoA,Panda Express,chinese
IzcWiXp9PU08yi7r4ftp5w,Salo-Salo Grill,filipino
V3ruBXjLGWniPNPQOzRhiw,Makino Restaurant,japanese
PHc0tFBdprjuhwk1bdVGBA,Quiznos,sandwiches
1ahZv3c-sVaTxjKn5dePmg,Flamingo Pizza,pizza
EZkoSglbAjy1_WGlUQtvsg,Fatburger,fast food
oS8MRbCJcOVFUAqORLL9BA,Panda Express,chinese
Q9KILetOPQLzIf7Ki3D8-g,Little Buddha Restaurant & Sushi Bar,chinese
II61MipcxrqZunv-bpqSUw,Sazio Italian Dining,italian
DoEMzev54WS8_lVLJ3NoqQ,Alizé,french
Bp93pemXBdiEkZqdK-vtgw,Sushi 21,japanese
Gu0L9ZxxCQkQbRvRes2MYw,Denny's,diners
Cuu-LFE-8rHaGTGoATX2Iw,Pizza Hut,pizza
xIVf0oSwdhs8He4PokqlHQ,McDonalds,fast food
0vMCZfuJa5Yfnri9KlQE7w,Port of Subs,sandwiches
OvE1oiSg9gaB9cLGzBPlnw,Four Kegs Sports Bar,american (new)
KuIhhZRZD0mSHJZTD2IU5g,Del Taco,mexican
Clz5M4GWy4t45vgZhz3Y1A,Lou's Diner,diners
5w5u6orxarBO1NBOTYiYXQ,Chinese Village Restaurant & Lounge,chinese
jTaaL9gLND-qdJurleTQ1w,Arby's,fast food
K9Bv1h5BQPXZFl2Q0FnXrw,Red Lobster,american (traditional)
4UW9-KiLGAQIlhR0QCJ2Gw,Wendy's,fast food
MLPEpxih9E8NySHbM0FSWQ,Pop's Philly Steaks,sandwiches
dm4thvdDU9MKk8sbo6WuBg,Noble Roman's Pizza,sandwiches
QvRK2dyv4EDxuJ-LuodE2Q,Gordon Biersch Brewery Restaurant,american (new)
otcGBl0p5cTCfSOr6O7PCg,Metro Pizza,pizza
5f8tdGEQ_L3a9hyEbMjAwQ,Piero's Italian Cuisine,italian
SX2jlXA28czDXQBxQ2I0nA,Harrie's Bagelmania,delis
8buIr1zBCO7OEcAQSZko7w,Firefly,tapas bars
cYHzDCXCxN3byAsh5rXxJA,Chinois,chinese
QJlab4DqvBRJPUfg7Vn5ZQ,Spago,american (new)
h0Bgl8mTLQCWakpjCRH1fA,Carl's Jr Restaurants,fast food
equkECCa5WxzICTJr3YpBg,Lutece Restaurant,french
MTSuKAjBcxQKSG0vX2sQLQ,Valentino,italian
UBvTnbaRD3h_dD6oXWLCBA,Canonita,mexican
nnPrX9mNtV5jKpo2cMjPWQ,Gameworks,american (traditional)
j8qsf2QbpgkUwTe3RORLBw,Los Antojos,mexican
VAEUkY_a_p94bT3Gnf4FDg,Wendy's,fast food
w0cZMOwwEPO7TpHa55DfeA,ESPN Zone,
xBSQ3xs6qSIEr07WM4ho5A,Simon Kitchen and Bar,american (new)
ddFOdjlQ_uagpDk6w_a5jw,Magura Pizza,pizza
LSoLdxIc3asxh6nENbQ5vQ,Magura Restaurant,american (traditional)
LOef7o-dnn7Z5qGMZCi6pw,Circo,italian
3ojGEFVvMY2WYk_xhmRjHw,L.A. Italian Kitchen,italian
9QSK3jux4ZOOfZGpNaDV0A,Mariposa,french
ICMyfIu8_IZWnEd91kF1kQ,Star Trek the Experience,
q35bospqfYhJfMsqE79NvA,Dragon Noodle Co.,chinese
vnY8-SmO_kUmTRVw2BJqmA,Inka Si Senor,latin american
iA-7EVb0iL9_3sM5FYWcuw,Hibachi-San,japanese
vlGin3YSjK71KlCH66tLdg,Domino's Pizza,chicken wings
keV-NU5jaemf9L_7HDX-OA,Bahama Breeze,caribbean
qShCv-KNgCqYYKfGwXgyBA,The Coachman's Inn,american (traditional)
hQigmhYy2uyQUsuk6mauAw,Capozzoli's Italian Restaurant,italian
POEsTJBWFSSdWWR9PVLACg,Nestle Tollhouse Cafe,sandwiches
BhDG97oG155mLFbvoWnyoA,China Star,chinese
8CW8_S_wdUJ-bSJ0pg6RiA,Yokohama Kaigenro,japanese
1bJjWGYip-V2PGj4VIwbiQ,Battista's Hole In the Wall,italian
MlzFZFBm6xhW_eHTTEM3uA,Manchu Wok,chinese
22xuKtFKYUXhTbIjkxGFQw,Meskerem Ethiopian Restaurant & Market,ethiopian
Y9KgAxLyr6zm91RSCbVvaw,Cozymel's Mexican Grill,mexican
TuarWzZ4ITf3H7vkPrz-Kw,Benihana,japanese
TwxHMCcRdF_CQb_EZ6kPQQ,Canaletto,italian
uW9uoAl4bHoSyP1xacjbDA,Hamada of Japan,japanese
yP23rR1T5Q3Z33mol141eg,Chicken Connection,chicken wings
Vk2lc81v4_iO54GzT_fLmw,Hard Rock Cafe,american (traditional)
tqu42L0qXzkvYKSruOz0IA,Ellis Island Casino & Brewery,american (traditional)
JSuzEURjXIr0G8WrECZIoA,Gandhi India's Cuisine,indian
oKWSszuFjEgpD-DE-FMHuw,Denny's,diners
Zf7fMSe7yuW727JyikdBsg,Riviera Hotel & Casino,
m6l-NYfSXe1nqxZShVstIg,NASCAR Cafe,american (traditional)
FTQ1hm8-24_7ou2ILWEyEw,Greek Island Cafe,greek
oZsWYLfvLBJoonvxObDWtw,Cheeseburger At the Oasis,american (traditional)
sTYVn-UblwI6P-bwDvcvRw,Mama Ilardo's Pizzeria,pizza
PPwJTT-eLjapipmyQSgi9A,Fatburger,fast food
O09jXZxh7L2PMC12i6Mt4g,Hot Dog On A Stick,fast food
rvlKqYNBiLYOeAfb158KAA,Applebee's,american (traditional)
8Z3jgKCdfp57PvT1AFOWtg,Marrakech Moroccan Restaurant,moroccan
3T-kSwIj0e6uRAArp8khxg,Hot Dog On A Stick,hot dogs
ep1kzTEks2qlTDiaRT5oJw,Togoshi Ramen,japanese
objtwN6N5W2lvOzkFxfyaA,Sbarro,pizza
LeZvUoCSpJ55pYL25aMozQ,Barbary Coast Hotel & Casino,
4uuQIYWBqOGOAmU_E6R2bQ,Michael's,american (traditional)
INxjgYJk1vrqIo3XpP2zxA,Hotel San Remo,
JkuXXDySMl5fF0hwmLxNCA,Harley-Davidson Las Vegas Cafe,barbeque
HT-3izSFU8ZMazvSqrADyw,Chin Chin Chinese Restaurant,chinese
Ensu96ecI0OReupNS2x7ig,Gallagher's Steakhouse,steakhouses
xhh72bIFefOaAxsj4vJJaA,Gonzalez Y Gonzalez Mexican Restaurant,mexican
2Ju9HrZA8DcV2iEzhUfhnw,Auntie Anne's,fast food
Y3yvG4fGfOR0iJkGuM-NDQ,Ruth's Chris Steak House,steakhouses
76t_NE9GQthoryLZgDyxGg,Caribe Café,american (new)
uCFoGYwwjXqsRdmD8Ecskw,Portofino by Chef Michael LaPlaca,italian
wQgdpcqcA0HgDVZvrOk7Yw,Kokomo's Steak & Seafood,steakhouses
Ug97walz3YLxPMrpkktsFg,P F Chang's China Bistro,chinese
mGqNm8kEq4ZVB1fKLMzImg,Roberto's Taco Shop,mexican
lMhA27o63QiZIt-G7cXvOA,Tacos Los Toritos,mexican
VVKXPSgU3KeLxrXVPYwStw,Yolie's Brazilian Steak House,brazilian
SSbId_gHGjtXWnObc_S0nw,Oyster Bay Seafood,seafood
8_HGHlHsNdCnTsLQYHteAw,The Steakhouse,steakhouses
e2YAkS0ASRF9ByEAWpDXWA,Subway,sandwiches
Z0kyK8wCBNGkkUT9UrMWcg,Del Frisco's Double Eagle Steak House,steakhouses
88CNSyeoKhGn1x0SHvz8Ig,Postrio,american (new)
jh7S78tc9oXCDjAjP_OrLw,India Palace,indian
AjO3sJJ_VEsN_RZZT7gUBw,Diamond Chinese Restaurant,chinese
1zXOyqvXGIf-S7vUhNk0pg,Chipotle,mexican
5qjymvfMcJCwRmSEyjymgw,Blue Iguana Mexican Express,mexican
LcBWyVrCN49IOvkAPNPmZA,McCormick & Schmick's,seafood
bQXzuRIQNKGxe0Py-CLDYA,"The Westin Las Vegas Hotel, Casino & Spa",
1MV1NiYK-AbmEwRGR8n1pQ,Del Taco,mexican
6hNibPMNEcMhPRfQuRwjyg,Buca di Beppo,italian
sxRI0je6hAR-MeBDxdyhug,Rainforest Cafe,american (traditional)
DKY2be7dDX2CT_WB_Dk4pQ,Todai Restaurant,japanese
L2Xw6ogv6iIbQ0RlbAWDdA,Philadelphia Steak & Hoagie,
MWkIQNT5ewKwMfKbixgb6Q,California Pizza Kitchen,american (new)
APe_0I6DqbNQonSlEkMSEQ,Lawry's The Prime Rib,steakhouses
TW09vk9XyZVjSY7Kb2TXPQ,Stage Deli Of Las Vegas,delis
qeP2nIq3TCmhWFaFvaPtWA,Papa John's Pizza,pizza
ASOiJ8MmbBTgK2D1_MQrqg,Eiffel Tower Restaurant,french
5PPZZq8-A96Fm3rZvP6fcQ,Don Alejandro's Texan Grill,tex-mex
3aOBodth4gjrWeOdQhrV2g,The Hush Puppy,southern
xY-MEKZ9_z39vJGyzdzWgA,La Playita Restaurant,mexican
p7pJGlRlu67kHmlozLOo9Q,McDonald's,fast food
_SdixbXjvpCIMln7_sgDfg,Manhattan Pizza II,pizza
GA-kTDRU4CAKpF2M50RiLg,Roberto's Taco Shop,mexican
8xH3A2heV5oIFn3EXu7AcA,Maverick Truck Stop,american (new)
M-blqftfBRfOX0V4lJl8zw,Domino's Pizza,chicken wings
bLPULh7E6dOeWh5LisgE_g,Country Cafe,diners
kxAQStRhLvv8fM02OlAZxg,Siam Garden,thai
cvuqmLFFVCY6nJUYWuJxfA,Barcelona Restaurant,american (new)
wMRx5hvL9_739HYiFLw6Hw,Outback Steakhouse,steakhouses
GircILJUZdJ2X1Uq7a3mbg,Chili's Grill & Bar,american (traditional)
Bpp8unXZmbyxSZS7D93Jog,Chop Chop Wok,chinese
h2f_-reAFVtDvPTTUCqmog,Round Table Pizza,pizza
BgnXX6NAMzL4tXES5FAadw,Del Taco,mexican
CMBg7rmZcqmMR4BLJvXmuA,Burger King,fast food
085Y4PZ5Ezvh6SCRzxYF0g,The Original Graziano's Pizza Restaurant,pizza
PiS3BsDZGPOjwktjckgIYA,Carmine's,italian
PF_L0dY7Ad76BleQ6Hc7Qg,Rising Sun Japanese Restaurant & Sushi Bar,japanese
N8NiWbLzee9EOeMnz2MOlw,Claim Jumper,american (new)
_UsqOvmgoNzb_0xWpzwZBg,Chicago Brewing Company,american (new)
mpXeChWrq1bcRWAEgufY9w,Rocco's NY Italian Deli,pizza
8Eh-lPCEXfGP72gQTct-lw,Go Raw Cafe,vegan
xS-OHIwc_z1eI2Lq0FELCQ,Wendy's,hot dogs
6P3SsceAMT39CBlo0upqHQ,Mad Matty's Bar & Grille,american (new)
5cybURsCTS0zHH5Qbu0sDQ,King & I,thai
64T6cR15UY0I_b9ayMiNRg,Subway,sandwiches
3Ull4jO_x_rAxUujkbiq4Q,Port of Subs,sandwiches
H7EdgWJrR_nBJGRDWP2FGA,Roberto's Taco Shop,mexican
wH8J9TI8ReocYZ3N2W04bw,Marie Callenders Restaurant & Bakery,american (new)
fphcaoXU9ywS5t3zEqYyvA,Mimi's Cafe,american (traditional)
73kQzVMMVDxmR11VkjprUA,IHOP,breakfast & brunch
vBaR0t974nRbvd5tg9lhYQ,Macayo's Mexican Restaurant,mexican
blBsSQPXO5T8bWr7-pu-vQ,Domino's Pizza,chicken wings
IaldAGbEtMRqZPZWA66-mw,Pizza Hut,pizza
Lj_3EwHHkMsbQt1Sxa5Tdw,The Hush Puppy,southern
1pKk2TSQmBqcTAIuSQXbAQ,Pumi Chinese Restaurant,chinese
9XlLE3H3j5Uv0w8V01yomQ,Lakes Lounge,american (traditional)
R-3BEMIs0SfR8ilLu2vvjw,The Melting Pot,fondue
SfBHIShLosHKWWLFuDFUhQ,Great Wall Chinese Restaurant,chinese
YNNuQ1TfcHrs5OyTaC1QLQ,Capriotti's,sandwiches
vIPDzACROxW2O3ZwR25ChQ,Jack In the Box,fast food
8lLkZOfXbSMumZC-v08GaA,Paymon's Mediterranean Cafe & Hookah Lounge,middle eastern
VGEDKb2awdcfZFy1AR5yQg,Charlies  Lakeside Restaurant & Lounge,american (traditional)
PttpsvUJJiIyLd3ZjSnjCQ,Jack-In-the-Box #7239,fast food
ky_0S-PRZ3jldfFgzBDmsg,Rubio's Fresh Mexican Grill,mexican
MVkE09s_VDY66gL0IryUEQ,Cafe Wasabi,japanese
aU_UJVJUzX3gQpeIirsd0w,Atlanta Bread Company,
tQQxehL2ZVGp7MqAxtSU_g,Sushi Fever,japanese
QySefgRL-TSHDNEd336FtA,Roy's Restaurant,hawaiian
9xcOsHNgiLSr18ZmFiU9Qg,Arby's,fast food
wjPlA2DQm4VpmhrkyzRmMQ,The Lodge At Hualapai,american (traditional)
zNa_IxR49eFTs_EYLE2ZQw,Bertolini's Authentic Trattoria,italian
5FE1Y9cZ-YOQA943nTi7cA,Rosemary's Restaurant,american (new)
jG3R4dejS9aF8MHGbE8ucQ,Pearl Wok To Go,chinese
aKP2JIVNqVtXLkSEMHKRsw,Panda Express,chinese
2l4UTdi_F9zVZ1Kv4Fj-zQ,Hedary's Mediterranean Restaurant,middle eastern
vFHKhV_v1ypXCgPlj79A3Q,Villa Pizza,pizza
qy40Nr-xCumWo1r7SNhbYw,Jersey Mike's Subs,sandwiches
IwKHe7mwjF6uIwfr44ERlw,Outside Inn,american (traditional)
LfNBpim_q77832nzHqG6qQ,Applebee's Neighborhood Grill & Bar,american (traditional)
LxxmtHFNZ5S-MyhykoE4Sg,Wendy's,fast food
EnKI5w-x0_ZPAS_3QPYFtQ,Panevino Restaurant,italian
5yMcbS15CfhSvVQWCe79tw,Metro Pizza,pizza
UmwUsHeVjUUtDmgB4jZz3w,Bono's,sandwiches
uSbUk-3UcgzTPpzyL9dgJQ,Memphis Championship Barbecue,barbeque
r164gtGFkTMUqOmZXy2JtQ,Round Table Pizza,pizza
J1UcYfDS-YjBNesfzptKaw,Min Sok Chon,korean
abN3TI-6TkzvdjeOCjXawQ,Sonic Drive-In,fast food
InsT_8VUeBpLGupKuQAlQg,El Herradero Mexican Restaurant,mexican
a3MCH5E_dgZIv0LzOXIAOA,China Joe's,chinese
p6DMePBAQaHN9UCQRqN59A,Taqueria Santa Cruz,mexican
m6qyMwd7hgZDmupqeM3_gg,Long John Silver's,fast food
BfTGq2PskVpTaDRtG5baeQ,Chipotle,mexican
XoW1XxAqxuh8EadwtHSyig,Tropical Smoothie Cafe,sandwiches
gcY4e5P1aac-Cj0NePNmPQ,Taco Ole,mexican
_fRM3c4SMsja_uqE5Z22CQ,Marie Callender's,american (traditional)
lvLPDHtI4eYrz5kz1_ATAw,McDonald's,fast food
5DilfgFM7DJDG8Bws05sFA,Nathan's Famous,hot dogs
_cCISzta6UPejpJku6sB-A,Jack in the Box,fast food
OaiGAZoW7TQyHfKJAgu5ZQ,PT's,american (new)
Q_Rwcv9APBLggk2KAsBEvg,Border Grill,mexican
UpkfQApZT5rctZicZ_ZTgw,Roy's Restaurant,seafood
eLPld7Q17XxlclFGzZQX5g,Yama Sushi,sushi bars
aLWvaNTOUr1wdOizitoOuA,Blueberry Hill Family Restaurant,diners
p3ROKNu5zyjloIri3xt79g,Baja Fresh Mexican Grill,mexican
oHwPPRraQnUYD4SgCULO7A,Rincon Catracho,latin american
5YJTg4792Pf0QcpSbnu9dw,The Tillerman,steakhouses
yVBDwXTJuhcWdQirPvkPGQ,Arby's Roast Beef Sandwich Restaurants,sandwiches
8eyCwj1ZfwSn3fDvnhToTQ,Red Lobster,american (traditional)
y6sNNP97UCSl_p2o5Wm40A,Paymon's Mediterranean Cafe & Lounge,mediterranean
FMyJ9s929aMG4rmy3tHmFw,T.G.I. Friday's,american (traditional)
5FPU_0VSLtR2yY7IQzaH5g,Kabuki Japanese Restaurant,japanese
DdvIUeFlPnDSUKEyy10hUw,Jack In The Box,fast food
HDphuDtcxua590pKTPfY4Q,Olive Garden Italian Restaurant,italian
loynWw80wC_Tc2Q9iV8y9Q,McDonald's,fast food
81dvu5TkKxzm-UWsD9OC-g,Teriyaki,japanese
tqfMTmIZuURut8PkaCrlLw,Macayo's Mexican Restaurant,mexican
mb4B1LdcEkz4V6BCm-LeFw,El Santaneco,mexican
Y606ZDAYwBug3CUwgHZQZA,Capriotti's,sandwiches
4IUT19STv8PbRtjHO7qhBw,Sushi Boy Desu,japanese
1xZbo0U7inuNHjx1bElwdg,IHOP,american (traditional)
s5yzZITWU_RcJzWOgjFecw,Sergio's Italian Gardens,italian
9k9HOeMGUO9A_FaX8H7TDg,Strings Italian Cafe,italian
VJC-XcPKeIxpIhYncxZXLQ,Felipito's Mexican Food,mexican
r70nuDpkR5-g1oShW2ANvA,Crown & Anchor British Pub,british
S4mUKPBHQeFLuPl2y3-Njg,King & I,thai
XHApEDYZZphUL5cw4_Tt6Q,Panda Express,chinese
ecpYgTTQuXzmYNGxGTvbhw,Lupo,italian
8BgYdbHh-aMQ7qPMm-iLvg,Souper Salad,soup
Xng5BfST9E30gMgPZ-q3nw,Carluccio's Tivoli Gardens,italian
hU1wB9jePbd0dhTBcrpYvQ,Cuba Cafe Restaurant,cuban
LsArM1PhbqvXK3lDK-Ch_w,Stephano's Greek & Mediterranean Grill,middle eastern
w4gafqTSIkBjqPufGEEh6Q,Blue Ox Central,american (new)
HvGfGAi-Vdd3IkiD9CC0mQ,Panda Express,chinese
1GGX0LW19kIPoEBgwd65lg,East Boy,japanese
dCW6J6MQpOP1SWTgniOv_w,Domino's Pizza,chicken wings
2VGVKzQp0J2vHCICzQnuUQ,Sunset Pizzeria,pizza
GoKArNsn4O4RQi3M2Choog,Stake Out,
xUnM3aQI3BIw_zNU8cBgEA,Cili Fine Dining,american (new)
kUtoL4B9BBVgViPHk9B8EQ,New China Buffet,chinese
Ks-bqekP7c_lGN-RCBr79Q,Little Caesar's Pizza,pizza
CJlD7-4QHoK29bE5nH5aWA,Lone Star Steakhouse & Saloon,steakhouses
UqUSbnNUael8_ihzI-EIAw,Jason's Deli,delis
gkWEjZIVcrUerEzed6IKpg,Mint Indian Bistro,indian
x4OswalQVHdmKbY9YiGz5Q,Toto's Mexican,mexican
UWPQelWfvXOFpFQXTsVzow,Aloha Kitchen,hawaiian
MfkStodwwhBv8iwvZVVWmQ,El Pollo Loco,mexican
yUUnMqu_qr9O4EuDCleKeg,Gilligan's Hide Away,american (new)
5GhP-RkOgStUMAhdmwJwEw,Yukon Grille,american (new)
oGIrd1goDHNwhD04gjh52Q,Roberto's Taco Shop,mexican
d6a32QfHpXLdTdTPuR9lMg,The Broiler,steakhouses
sHA5v7dC_ZsMTpqJKU5SYQ,Cabo Mexican Restaurant,mexican
9WFoYQkLMbKKLG3NIl6rHA,Pasta Cucina,italian
PayaNmMeZFOFeS_jo7eB8g,Casa Di Amore,italian
8RCXoyRDdc96G2mUDkBLRA,International House of Pancakes,american (traditional)
X453V4J1EayCam-DU9d4LQ,Blueberry Hill Family Restaurant,diners
SNj2CY9qaTf9rbGuATjDCg,Dal Italia,chicken wings
vPFiYlgyTpoqonN3rZkJhg,PT's,american (new)
7RvQ30oHHT2W5UU_jO5Wmw,Blue Ox East Restaurant & Lounge,american (traditional)
_zAaElgmoy9TFRGtRrwwyg,Fuji Japanese Restaurant,japanese
1vqqS1t_dfzhpc-Dx5ZXIA,Jack in the Box,fast food
2ar68zdqndeXe3mTO0ZZRQ,El Gran Taco,mexican
UJa2SxYxqPRnXQS_pkTuHA,El Pollo Loco,mexican
GFHxp6-5Bg7QeOps_mJAzg,Kfc,fast food
K7pos7Om72viTH0FDJfD0w,Cavalier Lounge & Restaurant,
4ZuYJjjFrqgyDEeYoizyIw,Wo Fat,chinese
I9cgZigHeRXhNGpuAyXyjg,Chapala's Mexican Restaurant,mexican
ELst29wwfiIddhZ16MkOrA,Long John Silver's,fast food
k5VizHcjHhEpC7Qv4o2m5A,Geisha Steakhouse,japanese
K-_erZm_YNzg0Ahzcdx0TQ,Swiss Cafe Restaurant,french
gSJ8rsEkwmDF_L-A84YpmQ,Capriotti's,sandwiches
zde5J9NoEXB5U0AomiFBZQ,Quiznos,sandwiches
DSXXrdwa8IdsLhDcX7FLmQ,La Palapa,mexican
z-xZn8w20sg2jLkZKuiq3Q,Geri's Olde Philadelphia Restaurant,sandwiches
0TdIt2d4hO46P_7E4wju-A,Ilopango Salvadorean Restaurant,latin american
1rtF6-YwKFFjtpB22FH12Q,Port of Subs,sandwiches
yhR_thWkjsa5V4bMhFTN_g,Thai Room,thai
ZXctd2uydZo-ohlC-wYcqg,Ciao Pizzeria,pizza
4yLNa-WPF8WjYu9sLeD88A,Church's Chicken,chicken wings
rMSje59v2QY82OBvE1zBuA,Original Lindo Michoacan,mexican
n30q_HaFRWmjFR_bXh9_dg,Cafe Verdi,italian
Jo_UYMnZ2FdBfDFC4Qhj5w,Omelet House & More,american (traditional)
e5uRGtS3HNsBayKVy3U05w,Del Taco,mexican
T_gR7-Ojp7k-J5PpUfd2wg,Taco Bell,tex-mex
mnNrwnFeO9Mdywxs2JY_Ug,McDonald's,fast food
boxOMuEguLds_KImannFAw,Panda Express,chinese
QNAH_yX7VZj-dQRwDKxsrQ,Great Buns Bakery,sandwiches
D-MB3KLR7FKTvkjgzpo1sA,Joey's Pizza,sandwiches
KgaztCwnuEQEgTaWXgugSA,Outback Steakhouse,steakhouses
BVRWDjbj9g712L5INfhKog,Sushi On Tropicana,japanese
WM6uXQWAWgsM9YqXLZGMUw,Wendys,fast food
UQEf2T_XYszW2F_y7rBNLA,Rocky's Philly Cheese Steaks,sandwiches
Q-Rumj22YQLphrdq2o6_6g,Port of Subs,sandwiches
bUEcGqSBzcoofYo4RSr-AA,Geebee's Bar & Grill,american (traditional)
RRsm7G7Ke13GqnMFppcI6A,Wendy's,fast food
5kOYuJtRjAUWZGDkP8vnRw,Beijing Chinese Cuisine,chinese
3kRp-G1crI2wXeUvisz4sg,Pizza Hut,pizza
6gjfXqaxZgv0C2aHyl4yuQ,McDonald's,fast food
yMzjfHCd4g4BZv3ol9_6FA,Taco Bell,tex-mex
nkmzy0CAwViaKdYIgoz3jA,Round Table Pizza,pizza
lzoTXcynmfZ6Ler5B4HbfQ,Thai House Restaurant,chinese
qt1L3A6TpSw_36uFsugUew,T-Bird Lounge & Restaurant,american (traditional)
Y9e3DMJexlctd9pAudL-5A,Papa John's Pizza,pizza
gu5Yj92bnXnxNyMdxO14VA,Casa Don Juan,mexican
mEEFJKFcIklA8qjUpA_WUQ,Jack In the Box,fast food
-ci3EPcE8XFOMtp1m-SZdQ,Goldfinger's Bar & Grill,american (traditional)
Mf3kczr0ZQXPic1F7QS8qA,Popeye's Chicken & Biscuits,southern
83Rh3GZ6YX1Xgd50mxxY8g,Chuck E Cheese's,pizza
Tc--MNuXGt6ggLzTX4LnOw,Mulligan's Border Bar & Grill,american (new)
QucBkYI47PfGyPdWu30cIg,Domino's Pizza,chicken wings
PMzOFEIcK9j4DPZ6jl9y2A,Lefty's Pizza,pizza
l_QU1ljIIZehmGMtGKgpbg,Little Dumpling,chinese
os3J4GBZ-KcMQ334vokDkQ,Dreamers Bar & Grill,american (traditional)
yD1dRYi7USzhYVKiqZ7JVg,Sushi Mon,japanese
qj2T7GkIVcKCPDFuEqQUrw,DOC Holliday's Saloons,american (new)
E4AkhjuG-DY2DTcBrkxkGg,The Bootlegger Bistro,italian
feT6zWjxJR-VaWrV_pQ5AA,Verrazano Pizza,pizza
GH24nKQEuoBf-SvLlim8rQ,Mama Depalma's Pizza & Bistro,italian
vh9CQdZj-1N21kW0qgKmnQ,Chopstix,chinese
-GF267VCCEZ7es8pnKxRoA,KFC,fast food
XDZP-6QpzRAghJaYRLtGrw,Fazoli's,italian
YJztnPcPTHnFQpzdW3GpsQ,Jack In The Box,fast food
tMor6qK373jNQN0Zg0DTUw,Great American Cookies,food stands
zPn8vsgC8ivGc52PphAuZg,McDonald's,fast food
9sNgoMqKIQZ-IYZhJWWtVw,Del Taco,mexican
5oaHZw1g-Rbiianma5zU5g,PT's,american (new)
JqzYtKiIAdqThOGYBZO6wA,Kopper Keg Lounge,american (traditional)
fkq4beDJ0OOPDgeuaOpzrw,Kopper Keg Restaurant,
FJe0PrtbRzP2jZZYctdkXw,Boulevard Bar & Grille,american (traditional)
vyoJqpSIVSZgpGjCXgtL7Q,Panda Express,chinese
pzF-KpQF8nRMyTUNu5jp2g,Denny's Restaurant,diners
OrTArReTvdVxEKBAxsz3Ww,KFC,fast food
lk3r4iK6nIMGTRyoPgUX8Q,Little Caesars Pizza,pizza
